STATE_UT,DISTRICT,MURDER,ATTEMPT_TO_MURDER,CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,RAPE,CUSTODIAL_RAPE,OTHER_RAPE,KIDNAPPING___ABDUCTION,KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS,KIDNAPPING_AND_ABDUCTION_OF_OTHERS,DACOITY,PREPARATION_AND_ASSEMBLY_FOR_DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,OTHER_THEFT,RIOTS,CRIMINAL_BREACH_OF_TRUST,CHEATING,COUNTERFIETING,ARSON,HURT_GREVIOUS_HURT,DOWRY_DEATHS,ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,INSULT_TO_MODESTY_OF_WOMEN,CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES,CAUSING_DEATH_BY_NEGLIGENCE,OTHER_IPC_CRIMES,TOTAL_IPC_CRIMES
31,783,871,598,40,274,1,273,609,480,129,34,0,208,2318,6821,2385,4436,999,102,760,190,286,14838,98,461,124,484,0,6343,52065,88523
20,784,561,649,22,1137,0,1137,209,179,30,37,18,287,2758,3792,1151,2641,815,122,407,0,323,8891,201,2537,252,823,0,993,25205,50039
2,785,213,234,13,134,0,134,374,228,146,18,0,204,3101,12278,1668,10610,62,172,3188,57,119,9360,36,569,757,3571,0,1212,3678,39350
2,786,254,377,23,200,1,199,485,352,133,10,0,226,1663,9425,3225,6200,55,453,2625,94,144,11687,94,1190,1802,4523,0,2138,5032,42500
2,787,32,13,0,4,0,4,9,5,4,7,0,34,2,4227,6,4221,14,13,43,99,1,146,4,35,15,10,0,41,467,5216
31,788,826,1234,27,613,0,613,952,822,130,48,9,251,1400,4378,1806,2572,3711,82,640,39,420,8886,68,1222,223,671,0,7478,49783,82961
31,789,68,83,3,49,0,49,49,49,0,1,0,13,102,306,51,255,250,2,21,0,36,468,9,50,5,59,0,567,3818,5959
31,790,580,702,1,204,0,204,477,418,59,26,0,330,1440,4790,633,4157,935,216,1122,48,261,6084,30,498,851,662,0,2901,33457,55606
2,791,737,318,21,228,0,228,191,140,51,20,1,66,1241,2260,150,2110,787,156,871,43,270,14824,72,793,502,1739,0,3756,7016,35912
2,792,340,321,22,343,0,343,403,274,129,64,3,243,3925,11456,3357,8099,152,689,3154,167,129,8827,93,598,863,4281,0,3451,15647,55171
2,793,412,278,23,223,0,223,177,135,42,27,0,66,1376,2610,8,2602,181,148,922,57,114,7865,59,832,646,2829,0,2723,16182,37750
12,794,133,39,1,16,0,16,41,24,17,53,2,542,184,8762,314,8448,92,84,224,12,4,498,1,64,16,34,0,41,2659,13502
12,795,10,3,0,1,0,1,4,3,1,0,0,13,16,426,41,385,13,5,12,0,0,61,0,8,0,2,0,3,92,669
12,796,10,1,1,0,0,0,4,3,1,5,3,12,4,944,72,872,1,9,52,0,0,84,0,3,0,1,0,5,105,1244
2,797,1287,754,68,621,0,621,1109,842,267,44,0,217,3247,5847,1452,4395,3069,174,2996,90,324,18544,438,2467,306,3257,0,4544,25944,75347
2,798,108,43,7,82,0,82,124,82,42,3,0,41,475,1081,213,868,200,11,718,3,55,2136,47,199,153,742,0,701,2967,9896
21,799,515,346,43,410,0,410,274,255,19,72,35,449,3003,8058,849,7209,1268,221,612,48,636,9289,34,1218,391,1055,0,1883,16073,45933
21,800,359,276,19,217,0,217,205,180,25,87,10,302,1349,4692,654,4038,1140,94,341,22,334,5368,91,765,146,1454,0,1056,6761,25088
18,801,141,88,39,394,0,394,62,40,22,31,14,137,1257,1437,324,1113,2513,131,1207,18,111,8315,17,742,106,1149,0,23,12386,30318
30,802,38,14,4,41,0,41,13,11,2,2,0,7,99,130,8,122,70,8,41,1,18,210,1,61,2,8,0,81,399,1248
32,802,984,203,9,777,0,777,574,360,214,120,5,287,1079,2083,352,1731,895,158,327,54,214,3490,164,870,26,2629,0,711,6187,21846
10,802,739,577,139,804,0,804,2699,1744,955,21,122,565,2876,27033,16642,10391,46,474,2039,30,83,3072,207,784,95,2387,0,961,31794,77547
2,803,887,1234,32,1062,0,1062,1124,756,368,35,0,252,4169,13847,2968,10879,754,805,4343,173,462,23937,238,3859,1826,6558,0,6031,18401,90029
25,804,67,54,2,13,0,13,18,8,10,6,0,22,32,371,20,351,11,11,10,2,12,78,0,2,1,0,0,20,170,902
17,805,74,109,0,23,0,23,68,20,48,6,0,15,165,204,89,115,567,3,88,3,38,983,5,231,12,175,0,267,1584,4620
13,806,383,306,26,277,0,277,444,347,97,39,56,181,1847,4250,2829,1421,7,107,544,17,83,2241,93,216,54,1377,0,32,8741,21321
21,807,871,725,76,631,0,631,498,454,44,77,28,675,3265,11297,1561,9736,1502,260,700,35,541,12091,126,1521,397,2296,0,2667,18642,58921
25,808,68,35,3,19,0,19,9,9,0,3,0,24,123,214,29,185,1,3,12,2,0,47,0,0,0,0,0,3,231,797
