STATE_UT,DISTRICT,MURDER,ATTEMPT_TO_MURDER,CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,RAPE,CUSTODIAL_RAPE,OTHER_RAPE,KIDNAPPING___ABDUCTION,KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS,KIDNAPPING_AND_ABDUCTION_OF_OTHERS,DACOITY,PREPARATION_AND_ASSEMBLY_FOR_DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,OTHER_THEFT,RIOTS,CRIMINAL_BREACH_OF_TRUST,CHEATING,COUNTERFIETING,ARSON,HURT_GREVIOUS_HURT,DOWRY_DEATHS,ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,INSULT_TO_MODESTY_OF_WOMEN,CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES,CAUSING_DEATH_BY_NEGLIGENCE,OTHER_IPC_CRIMES,TOTAL_IPC_CRIMES
"ANDHRA PRADESH",ADILABAD,1186,869,151,672,0,672,754,570,184,72,0,237,2519,3964,755,3209,1016,254,1932,33,395,16392,188,1785,1242,4126,0,3593,20579,61959
"ANDHRA PRADESH",ANANTAPUR,1922,1248,51,266,0,266,839,554,285,137,1,244,2536,6079,1736,4343,1293,240,1445,114,444,17682,174,2026,622,1645,0,5058,15861,59927
"ANDHRA PRADESH",CHITTOOR,1270,739,32,368,0,368,907,531,376,96,0,207,2777,11077,2820,8257,973,350,2694,171,419,13543,262,1381,2179,3283,0,8168,24575,75471
"ANDHRA PRADESH",CUDDAPAH,1196,506,38,298,0,298,653,522,131,39,0,106,1549,4530,1283,3247,1326,336,1894,48,337,14301,146,1708,538,1790,0,4815,21993,58147
"ANDHRA PRADESH","EAST GODAVARI",1041,1211,45,499,0,499,780,378,402,30,0,245,5069,13533,3064,10469,768,1076,3273,225,479,31514,206,1920,1584,4927,0,6655,18113,93193
"ANDHRA PRADESH","GUNTAKAL RLY.",75,3,0,3,0,3,10,6,4,15,0,31,0,2091,0,2091,4,4,19,66,2,75,5,19,13,11,0,32,754,3232
"ANDHRA PRADESH",GUNTUR,1775,1326,18,526,0,526,969,705,264,91,9,347,3509,13165,2582,10583,1204,598,4238,214,692,22209,234,2881,2252,5792,0,6110,28932,97091
"ANDHRA PRADESH","HYDERABAD CITY",1455,1563,65,712,0,712,1466,690,776,121,8,942,13435,56167,20950,35217,2432,1260,22504,311,433,47343,397,2088,1741,14055,2,5966,28465,202931
"ANDHRA PRADESH",KARIMNAGAR,1674,1199,98,853,0,853,1534,1201,333,91,29,344,3258,7588,1339,6249,2011,541,5639,62,685,31334,594,3833,2324,7304,1,5474,20258,96728
"ANDHRA PRADESH",KHAMMAM,1337,791,47,721,0,721,919,717,202,63,8,195,2717,6006,1482,4524,1667,374,2141,69,439,18111,218,2247,2525,4090,0,4980,19238,68903
"ANDHRA PRADESH",KRISHNA,842,802,19,528,0,528,650,466,184,22,2,126,2392,7002,977,6025,468,271,1898,88,545,27498,169,2865,1698,5016,0,4060,10884,67845
"ANDHRA PRADESH",KURNOOL,1529,1460,42,419,0,419,785,599,186,101,0,215,2494,4921,1045,3876,1340,235,2898,114,380,19228,154,3504,2172,3002,0,5479,23411,73883
"ANDHRA PRADESH",MAHABOOBNAGAR,2171,953,271,864,0,864,870,737,133,90,0,347,3014,9043,220,8823,1265,298,1774,73,650,19861,310,2061,468,2751,0,6896,17908,71938
"ANDHRA PRADESH",MEDAK,1460,664,138,538,0,538,639,490,149,117,0,309,3440,6273,1314,4959,841,238,2324,71,645,21372,383,1295,653,3552,0,6935,10040,61927
"ANDHRA PRADESH",NALGONDA,1446,778,59,698,0,698,872,689,183,90,0,347,2838,5917,1292,4625,1612,353,2747,70,845,19199,402,2738,1542,3675,0,7657,31483,85368
"ANDHRA PRADESH",NELLORE,942,1117,49,488,0,488,887,774,113,122,6,250,2934,8623,2226,6397,875,549,2249,92,647,24134,107,2413,1621,3352,0,4817,15201,71475
"ANDHRA PRADESH",NIZAMABAD,1339,656,158,412,0,412,630,384,246,123,2,329,3496,6027,1297,4730,816,311,2361,68,448,21756,225,1013,718,5084,3,4289,11648,61912
"ANDHRA PRADESH",PRAKASHAM,1089,1023,46,318,0,318,758,593,165,86,0,208,2248,5132,1246,3886,719,420,2280,81,559,17332,110,2197,876,2409,0,4549,17924,60364
"ANDHRA PRADESH","RANGA REDDY",1091,478,79,338,0,338,450,316,134,66,4,213,3266,4260,1053,3207,392,224,1702,16,452,13892,268,741,316,2001,7,2970,7811,41037
"ANDHRA PRADESH","SECUNDERABAD RLY.",104,8,1,7,0,7,9,3,6,8,0,54,6,4819,0,4819,16,4,52,169,2,138,8,20,10,5,0,33,690,6163
"ANDHRA PRADESH",SRIKAKULAM,405,236,39,274,1,273,217,200,17,24,0,66,1437,2580,104,2476,469,220,882,53,295,13049,83,893,600,2607,0,3165,12699,40293
"ANDHRA PRADESH",VIJAYAWADA,213,234,13,134,0,134,374,228,146,18,0,204,3101,12278,1668,10610,62,172,3188,57,119,9360,36,569,757,3571,0,1212,3678,39350
"ANDHRA PRADESH","VIJAYAWADA RLY.",32,13,0,4,0,4,9,5,4,7,0,34,2,4227,6,4221,14,13,43,99,1,146,4,35,15,10,0,41,467,5216
"ANDHRA PRADESH","VISAKHA RURAL",737,318,21,228,0,228,191,140,51,20,1,66,1241,2260,150,2110,787,156,871,43,270,14824,72,793,502,1739,0,3756,7016,35912
"ANDHRA PRADESH",VISAKHAPATNAM,340,321,22,343,0,343,403,274,129,64,3,243,3925,11456,3357,8099,152,689,3154,167,129,8827,93,598,863,4281,0,3451,15647,55171
"ANDHRA PRADESH",VIZIANAGARAM,412,278,23,223,0,223,177,135,42,27,0,66,1376,2610,8,2602,181,148,922,57,114,7865,59,832,646,2829,0,2723,16182,37750
"ANDHRA PRADESH",WARANGAL,1287,754,68,621,0,621,1109,842,267,44,0,217,3247,5847,1452,4395,3069,174,2996,90,324,18544,438,2467,306,3257,0,4544,25944,75347
"ANDHRA PRADESH","WEST GODAVARI",887,1234,32,1062,0,1062,1124,756,368,35,0,252,4169,13847,2968,10879,754,805,4343,173,462,23937,238,3859,1826,6558,0,6031,18401,90029
"ANDHRA PRADESH",TOTAL,31756,22420,1763,13479,2,13477,21239,14936,6303,1987,80,7605,97336,287190,72644,214546,27459,12128,98843,3107,11968,546565,6215,51999,36131,119007,17,138435,482252,2018981
"ARUNACHAL PRADESH",CHANGLANG,85,40,7,53,0,53,78,55,23,29,2,49,238,378,4,374,16,46,37,2,20,398,1,36,0,23,0,31,632,2201
"ARUNACHAL PRADESH","DIBANG VALLEY",36,35,1,30,0,30,48,36,12,23,0,45,133,273,40,233,28,13,18,2,12,298,0,36,0,17,0,29,367,1444
"ARUNACHAL PRADESH","KAMENG EAST",52,9,1,25,0,25,46,29,17,16,0,48,149,201,15,186,22,15,27,1,1,419,0,49,0,3,0,28,369,1481
"ARUNACHAL PRADESH","KAMENG WEST",48,21,4,7,0,7,26,15,11,12,0,31,105,214,20,194,11,16,23,6,3,290,0,27,0,3,0,130,320,1297
"ARUNACHAL PRADESH",LOHIT,146,29,1,50,0,50,96,67,29,26,0,65,206,391,32,359,13,28,24,4,21,349,0,69,0,5,0,102,529,2154
"ARUNACHAL PRADESH","PAPUM PARE",90,65,3,71,0,71,182,102,80,57,0,230,579,1439,682,757,75,175,170,13,64,858,0,113,11,34,0,139,1485,5853
"ARUNACHAL PRADESH","SIANG EAST",53,24,4,100,0,100,91,63,28,31,0,103,311,676,137,539,36,27,50,5,15,528,0,105,0,13,0,55,647,2874
"ARUNACHAL PRADESH","SIANG UPPER",21,13,1,21,0,21,18,17,1,1,0,8,96,149,8,141,6,22,17,1,12,142,0,28,0,4,0,12,144,716
"ARUNACHAL PRADESH","SIANG WEST",65,47,5,53,0,53,90,69,21,13,2,70,269,541,66,475,61,58,52,4,45,626,0,122,5,35,0,45,952,3160
"ARUNACHAL PRADESH","SUBANSIRI LOWER",52,30,4,16,0,16,45,27,18,13,0,62,156,213,25,188,25,22,19,2,19,254,0,46,0,2,0,33,447,1460
"ARUNACHAL PRADESH","SUBANSIRI UPPER",49,27,1,26,0,26,38,32,6,10,0,62,134,200,9,191,22,27,34,1,20,485,0,65,0,14,0,39,513,1767
"ARUNACHAL PRADESH",TAWANG,13,2,1,5,0,5,1,1,0,1,0,5,76,142,4,138,4,7,8,5,0,73,0,31,2,3,0,38,163,580
"ARUNACHAL PRADESH",TIRAP,66,38,3,14,0,14,67,19,48,18,0,55,206,242,21,221,6,19,12,6,6,261,1,36,0,3,0,22,546,1627
"ARUNACHAL PRADESH",TOTAL,841,417,36,500,0,500,857,558,299,260,4,843,2780,5178,1076,4102,340,505,520,52,250,5157,2,784,18,167,0,745,7396,27652
ASSAM,BARPETA,567,156,10,910,0,910,1366,1230,136,264,16,299,1665,2355,225,2130,2619,465,438,39,190,2071,115,467,4,2424,0,1407,10333,28180
ASSAM,BONGAIGAON,298,90,9,478,0,478,619,508,111,136,9,137,926,1316,172,1144,829,179,237,25,65,1118,55,175,0,1101,0,807,4284,12893
ASSAM,C.I.D.,2,0,0,4,0,4,8,4,4,0,0,2,0,14,0,14,0,19,97,2,0,0,0,0,0,0,0,0,236,384
ASSAM,CACHAR,695,250,6,784,0,784,1591,1370,221,323,10,242,2572,5861,887,4974,3769,598,710,43,558,2856,108,920,1,4172,0,2681,19550,48300
ASSAM,DARRANG,471,122,6,784,0,784,1079,941,138,165,9,188,1291,2036,201,1835,675,404,482,40,186,3235,60,1438,5,1645,0,1125,5432,20878
ASSAM,DHEMAJI,253,229,14,727,0,727,637,483,154,43,4,140,363,1398,131,1267,236,122,239,18,156,2385,19,374,0,1058,0,478,2802,11695
ASSAM,DHUBRI,634,294,21,1363,2,1361,1795,1564,231,263,22,243,1286,2185,183,2002,5698,712,953,98,421,4885,118,1549,15,4331,0,1905,6385,35176
ASSAM,DIBRUGARH,1199,233,52,591,0,591,1111,512,599,122,4,309,1238,5099,612,4487,420,376,400,25,294,4048,29,564,0,1075,0,1976,6517,25682
ASSAM,G.R.P.,91,2,0,18,0,18,45,28,17,72,0,94,54,1552,50,1502,107,28,65,3,15,104,2,12,1,30,0,33,1261,3589
ASSAM,GOALPARA,414,130,11,770,0,770,829,732,97,211,5,140,834,1804,308,1496,1288,53,390,21,149,1767,35,400,0,1923,4,902,5262,17342
ASSAM,GOLAGHAT,735,251,35,613,0,613,1120,959,161,100,9,362,998,3025,385,2640,140,238,447,41,262,3772,12,500,0,1227,0,1442,3368,18697
ASSAM,"GUWAHATI CITY",698,468,173,682,0,682,2959,2238,721,253,78,1582,6701,18603,7182,11421,2037,1415,2273,154,218,6441,81,1098,0,1932,0,2459,26625,76930
ASSAM,HAILAKANDI,262,71,8,433,0,433,654,525,129,96,4,58,773,1157,66,1091,1841,125,234,26,242,616,36,235,4,779,0,279,4505,12438
ASSAM,JORHAT,506,159,40,476,0,476,670,509,161,42,0,248,1048,3104,631,2473,446,265,458,32,157,2818,9,516,0,1082,0,1133,4674,17883
ASSAM,KAMRUP,450,216,101,614,0,614,1317,994,323,223,32,353,1526,3576,907,2669,1089,377,580,33,155,2308,39,498,0,1070,0,931,11365,26853
ASSAM,"KARBI ANGLONG",632,209,13,171,0,171,450,234,216,104,1,165,287,1497,271,1226,424,104,95,24,158,639,14,105,1,183,0,521,2357,8154
ASSAM,KARIMGANJ,423,222,4,397,0,397,586,478,108,122,3,80,890,1654,123,1531,1927,158,192,32,231,1247,88,89,0,1279,1,420,4920,14965
ASSAM,KOKRAJHAR,709,269,5,399,0,399,693,452,241,90,0,129,562,1579,219,1360,3523,114,249,24,2485,1874,34,342,0,762,2,694,2457,16995
ASSAM,LAKHIMPUR,426,193,41,734,0,734,1238,1086,152,68,0,211,865,2554,200,2354,712,189,514,27,193,4458,15,502,0,1584,0,1273,5671,21468
ASSAM,MORIGAON,254,113,27,658,0,658,752,726,26,64,5,89,658,1212,101,1111,970,102,369,21,61,2784,37,510,9,889,0,643,3148,13375
ASSAM,N.C.HILLS,294,129,34,33,0,33,166,95,71,20,1,61,139,465,13,452,57,39,44,2,76,286,5,26,4,92,0,139,609,2721
ASSAM,NAGAON,996,629,46,1464,3,1461,2606,2516,90,594,24,844,3297,4995,902,4093,3192,928,831,52,640,7055,108,1125,68,4910,0,3137,13736,51277
ASSAM,NALBARI,380,274,6,322,0,322,696,544,152,151,3,263,938,1572,219,1353,141,145,294,14,143,3078,31,553,0,609,0,446,4323,14382
ASSAM,R.P.O.,60,4,0,50,0,50,30,20,10,53,0,10,12,129,0,129,104,3,5,3,2,15,0,5,0,22,0,1,508,1016
ASSAM,SIBSAGAR,828,321,13,655,0,655,1157,965,192,55,3,298,1212,4309,589,3720,554,242,623,35,247,2949,38,616,0,1312,0,869,7782,24118
ASSAM,SONITPUR,1116,259,14,892,0,892,1699,1580,119,185,7,309,2063,4772,382,4390,1307,410,647,24,210,3047,89,416,0,2317,1,2885,10978,33647
ASSAM,TINSUKIA,1180,185,23,579,0,579,1056,877,179,207,0,388,1695,6041,321,5720,441,436,291,19,142,1755,41,219,0,780,0,975,7443,23896
ASSAM,TOTAL,15432,5662,718,16178,5,16173,27939,22920,5019,4170,253,7467,34752,85475,15479,69996,34963,8402,12391,898,7918,69183,1276,13620,112,39388,8,30205,181354,597764
BIHAR,ARARIA,705,612,92,613,0,613,901,499,402,393,21,552,604,2384,343,2041,3304,438,500,7,291,1843,176,151,7,480,3,484,13854,28415
BIHAR,ARWAL,333,418,36,31,0,31,148,68,80,59,1,97,188,648,30,618,509,66,118,4,87,1257,157,64,0,99,0,303,3050,7673
BIHAR,AURANGABAD,974,827,27,230,0,230,511,396,115,301,3,384,1177,2984,253,2731,3093,232,743,11,181,7309,369,119,2,621,0,1159,10687,31944
BIHAR,BAGAHA,448,519,68,225,1,224,719,323,396,47,4,124,362,1550,41,1509,1299,216,424,20,143,3376,80,148,0,169,0,292,6487,16720
BIHAR,BANKA,890,365,66,447,0,447,514,354,160,317,16,309,778,1371,112,1259,2241,174,245,9,172,2493,235,52,2,253,0,373,8025,19347
BIHAR,BEGUSARAI,1409,1659,43,228,0,228,1109,482,627,171,8,775,833,3711,502,3209,2773,551,733,12,183,5020,387,139,2,540,2,2199,15538,38025
BIHAR,BETTIAH,906,828,76,477,0,477,1235,597,638,161,20,366,993,3835,470,3365,4148,770,943,51,210,14334,324,212,33,714,8,938,10813,42395
BIHAR,BHABHUA,651,458,56,143,1,142,488,232,256,194,9,283,777,2239,326,1913,1825,261,389,6,246,2591,252,74,0,246,2,642,7456,19288
BIHAR,BHAGALPUR,1189,979,86,465,0,465,1122,753,369,158,34,560,1610,5256,1236,4020,2687,480,923,26,241,4047,220,197,12,849,0,1080,16215,38436
BIHAR,BHOJPUR,1422,1286,25,201,0,201,651,406,245,304,23,551,1183,3838,720,3118,2316,443,852,5,370,7519,477,208,7,1165,1,1485,16174,40506
BIHAR,BUXAR,680,946,50,150,0,150,571,281,290,304,7,408,848,2912,413,2499,2269,354,595,13,252,3694,281,169,1,493,11,852,6237,22097
BIHAR,DARBHANGA,767,1423,155,583,0,583,1104,672,432,261,22,341,855,3464,637,2827,3654,1141,1626,77,340,3814,396,547,4,1648,12,1270,21879,45383
BIHAR,GAYA,2022,1265,140,329,0,329,1063,628,435,860,93,1257,1735,6197,1638,4559,4381,385,1022,16,436,6399,615,209,0,589,8,2279,16935,48235
BIHAR,GOPALGANJ,923,1204,72,251,0,251,929,587,342,177,21,437,788,2213,529,1684,2552,337,997,1,138,3934,380,134,23,1169,0,1061,13769,31510
BIHAR,"JAMALPUR RLY.",82,28,5,6,0,6,38,6,32,118,16,84,11,1584,91,1493,59,7,34,0,1,56,5,14,0,2,0,5,684,2839
BIHAR,JAMUI,826,1243,79,290,0,290,519,215,304,261,18,385,546,1432,156,1276,1822,98,425,2,225,4765,201,189,2,450,0,469,4427,18674
BIHAR,JEHANABAD,632,423,31,101,0,101,409,142,267,213,10,253,502,1698,246,1452,1410,112,341,11,80,1497,252,74,0,262,0,402,8719,17432
BIHAR,KATIHAR,900,521,34,1089,0,1089,1143,747,396,238,27,330,647,2379,501,1878,2285,463,746,19,180,5675,219,131,7,540,4,869,11382,29828
BIHAR,"KATIHAR RLY.",124,14,5,17,0,17,76,33,43,82,11,134,95,2651,75,2576,113,17,123,3,3,171,6,31,0,11,0,17,1472,5176
BIHAR,KHAGARIA,683,865,33,172,0,172,550,208,342,114,26,287,210,1190,176,1014,2154,102,193,12,123,3824,157,112,0,211,1,918,7398,19335
BIHAR,KISHANGANJ,341,159,28,435,0,435,669,575,94,122,16,121,483,1477,288,1189,1439,194,215,9,61,1705,88,80,1,433,0,291,5092,13459
BIHAR,LAKHISARAI,593,630,26,156,0,156,460,189,271,91,12,261,342,1111,120,991,1056,132,287,1,82,1958,124,123,7,217,0,543,4345,12557
BIHAR,MADHEPURA,636,389,42,174,0,174,504,311,193,156,9,444,310,1397,281,1116,1979,194,267,3,100,2027,126,52,2,186,4,415,8056,17472
BIHAR,MADHUBANI,805,955,199,438,0,438,1076,702,374,360,42,316,1097,3213,494,2719,3898,199,383,8,163,9492,326,732,0,1116,1,1011,16253,42083
BIHAR,MOTIHARI,1461,3116,283,373,0,373,1712,1000,712,351,40,769,1665,5203,892,4311,5244,789,1239,44,341,11461,591,151,17,773,13,1110,24193,60939
BIHAR,MUNGER,884,821,14,155,0,155,693,352,341,133,12,459,532,2463,436,2027,2159,209,584,13,113,2967,128,56,0,476,0,510,9335,22716
BIHAR,MUZAFFARPUR,1779,1049,187,788,0,788,2332,1044,1288,494,64,1121,2498,10505,2704,7801,5098,995,1912,39,404,6568,846,220,0,1315,12,2883,28143,69252
BIHAR,"MUZAFFARPUR RLY.",200,61,6,23,0,23,78,20,58,102,9,159,106,3808,328,3480,125,7,193,7,1,392,4,31,0,7,0,54,1740,7113
BIHAR,NALANDA,1718,1536,210,314,0,314,1182,545,637,291,39,620,1019,3929,423,3506,2304,510,996,46,213,11071,734,397,4,940,9,1966,15615,45663
BIHAR,NAUGACHIA,472,405,69,89,0,89,331,130,201,72,9,187,179,653,90,563,1318,203,332,5,50,1414,90,131,0,313,0,684,6212,13218
BIHAR,NAWADAH,915,734,68,263,0,263,647,269,378,148,27,288,534,1475,233,1242,2236,283,552,13,111,3673,243,107,8,352,10,1277,8720,22684
BIHAR,PATNA,4586,2845,301,572,0,572,3502,1169,2333,951,185,4901,6855,23942,11946,11996,5948,988,4833,121,284,7533,1012,287,14,2838,39,4618,70387,147542
BIHAR,"PATNA RLY.",226,153,26,14,0,14,87,27,60,202,59,232,29,8327,506,7821,151,37,219,8,0,13,25,131,0,15,0,13,2686,12653
BIHAR,PURNEA,1128,961,126,871,0,871,1074,524,550,496,44,824,997,2508,515,1993,2274,430,916,7,372,3501,144,259,11,534,7,1240,12675,31399
BIHAR,ROHTAS,1456,1566,104,237,0,237,895,470,425,424,21,647,1638,4930,903,4027,2719,359,482,40,256,4367,480,298,11,574,23,3078,17101,41706
BIHAR,SAHARSA,486,1405,44,197,0,197,540,225,315,82,8,482,486,1394,195,1199,2618,444,583,6,127,2596,136,334,2,251,7,468,7620,20316
BIHAR,SAMASTIPUR,1296,2265,263,382,0,382,1328,433,895,223,141,624,1041,3937,748,3189,3483,440,561,7,553,3533,497,125,32,605,211,1502,19269,42318
BIHAR,SARAN,1477,2410,143,319,0,319,1271,780,491,412,34,775,1396,4795,838,3957,3579,426,1052,15,407,12828,777,208,2,1270,3,1579,12296,47474
BIHAR,SHEIKHPURA,346,217,16,57,0,57,242,96,146,71,1,113,170,861,72,789,949,182,304,1,46,1070,88,32,0,209,1,236,5155,10367
BIHAR,SHEOHAR,184,175,14,90,0,90,222,133,89,101,4,71,134,446,71,375,675,64,134,4,40,1255,57,48,1,112,1,66,2055,5953
BIHAR,SITAMARHI,774,292,44,289,0,289,924,591,333,294,27,390,997,3508,1064,2444,2336,354,344,44,223,3834,288,156,2,542,28,649,19051,35390
BIHAR,SIWAN,1141,1125,73,187,0,187,1189,783,406,375,24,940,939,2755,729,2026,2555,219,748,32,257,4851,564,116,9,642,5,1135,10974,30855
BIHAR,SUPAUL,488,609,63,347,0,347,554,299,255,246,14,372,475,1675,229,1446,2695,331,404,6,109,2428,134,214,0,319,9,338,8872,20702
BIHAR,VAISHALI,1287,1158,144,306,0,306,1908,1093,815,169,34,633,1629,5524,1621,3903,3364,892,1178,42,294,5111,857,314,1,1130,5,1679,21545,49204
BIHAR,TOTAL,41245,40919,3672,13124,2,13122,37220,19389,17831,11099,1265,23666,40293,153372,34221,119151,105096,15528,30690,826,8509,189266,13548,7576,226,25680,440,44442,538591,1346293
CHHATTISGARH,BALRAMPUR,397,210,21,489,0,489,58,27,31,135,9,151,478,372,20,352,269,12,64,2,63,1197,16,475,91,176,0,369,2837,7891
CHHATTISGARH,BILASPUR,1115,586,72,773,0,773,326,280,46,46,10,626,6278,8520,2653,5867,1965,129,647,73,311,13846,210,2037,125,1299,0,2366,23680,65040
CHHATTISGARH,BIZAPUR,738,1014,5,63,0,63,51,15,36,245,3,40,105,109,37,72,124,2,35,3,123,182,1,43,0,19,0,109,919,3933
CHHATTISGARH,DANTEWARA,790,696,1,136,0,136,93,60,33,146,3,39,551,608,115,493,230,19,67,5,135,652,7,143,9,50,0,441,3271,8092
CHHATTISGARH,DHAMTARI,194,112,1,334,0,334,83,67,16,18,0,69,1432,1435,383,1052,271,30,218,17,57,1050,19,667,85,168,0,954,8826,16040
CHHATTISGARH,DURG,898,682,24,1402,0,1402,490,368,122,46,21,703,6527,10102,3216,6886,702,189,1254,70,337,5234,148,2835,329,1491,1,3039,50643,87167
CHHATTISGARH,"GRP RAIPUR",38,23,3,19,0,19,16,14,2,3,0,51,79,2663,135,2528,23,4,17,6,3,141,4,35,6,13,0,12,848,4007
CHHATTISGARH,JAGDALPUR,777,432,13,743,0,743,163,139,24,101,12,192,1680,1648,560,1088,494,55,212,25,117,3897,18,553,25,210,0,1260,11816,24443
CHHATTISGARH,JANJGIR,564,330,9,462,0,462,124,96,28,24,5,307,2557,3251,916,2335,1154,93,383,44,217,6806,133,1220,128,1126,0,1400,11656,31993
CHHATTISGARH,JASHPUR,656,196,21,713,0,713,263,190,73,62,19,271,878,943,266,677,220,64,179,24,86,1222,16,554,36,186,0,710,5008,12327
CHHATTISGARH,KANKER,487,375,5,314,0,314,102,71,31,167,3,123,697,689,154,535,319,23,94,8,152,514,19,325,25,153,0,678,6523,11795
CHHATTISGARH,KAWARDHA,19,12,2,35,0,35,1,0,1,1,1,2,69,43,4,39,10,2,4,0,4,167,1,45,4,15,0,12,236,685
CHHATTISGARH,KORBA,491,153,13,433,0,433,89,74,15,30,18,250,2073,3288,1175,2113,566,57,343,33,110,6154,65,896,93,459,0,1629,10865,28108
CHHATTISGARH,KORIYA,433,234,9,646,0,646,105,96,9,38,4,125,2013,1516,279,1237,269,30,192,6,103,4507,26,1009,36,471,1,707,6254,18734
CHHATTISGARH,MAHASAMUND,255,156,18,359,0,359,128,117,11,19,5,118,1527,2062,532,1530,300,52,278,19,90,2195,48,729,52,265,0,1406,8894,18975
CHHATTISGARH,RAIGARH,771,357,17,557,0,557,145,132,13,51,14,402,2679,4053,1454,2599,799,219,397,30,172,5150,78,1022,87,414,0,1670,10498,29582
CHHATTISGARH,RAIPUR,1113,880,38,1560,0,1560,517,404,113,71,17,760,8098,14067,6353,7714,1400,496,1565,148,436,19660,180,2746,391,1378,2,4938,38049,98510
CHHATTISGARH,RAJNANDGAON,539,338,20,664,0,664,132,111,21,39,9,216,2388,2549,772,1777,376,84,313,42,187,1251,76,893,73,481,1,1258,21070,32999
CHHATTISGARH,SARGUJA,851,390,25,1150,0,1150,199,178,21,87,9,394,2299,2463,659,1804,682,58,303,9,189,1716,15,1390,25,463,0,685,12461,25863
CHHATTISGARH,TOTAL,12060,7910,348,11838,0,11838,3345,2630,715,1468,168,5113,44656,62873,20195,42678,10897,1705,6998,578,3147,85026,1142,19165,1725,9573,5,25432,245855,561027
GOA,"NORTH GOA",291,134,45,169,0,169,113,77,36,26,0,166,2118,4638,1636,3002,459,322,689,103,150,1297,11,184,71,92,0,1511,5659,18248
GOA,"SOUTH GOA",196,135,22,181,0,181,123,87,36,29,0,132,1582,3407,1241,2166,354,239,487,59,122,990,8,144,52,99,0,1153,4289,13803
GOA,TOTAL,487,269,67,350,0,350,236,164,72,55,0,298,3700,8045,2877,5168,813,561,1176,162,272,2287,19,328,123,191,0,2664,9948,32051
GUJARAT,"AHMEDABAD COMMR.",1204,778,101,506,0,506,2301,1669,632,471,33,5292,9392,57655,30159,27496,2434,2878,3173,146,79,16439,83,820,225,11670,0,2084,100241,218005
GUJARAT,"AHMEDABAD RURAL",414,191,21,85,0,85,466,430,36,137,5,349,1318,3592,1089,2503,687,621,164,48,186,4117,12,253,1,1217,0,3543,20272,37699
GUJARAT,AHWA-DANG,78,13,0,29,0,29,6,5,1,5,0,9,51,104,22,82,51,23,18,8,18,259,1,29,1,71,0,225,1238,2237
GUJARAT,AMRELI,295,132,16,96,0,96,585,555,30,25,1,183,1305,2112,662,1450,519,374,150,111,116,3518,9,272,30,1514,0,1269,15119,27751
GUJARAT,ANAND,341,150,21,117,0,117,501,449,52,101,3,163,1611,4856,2031,2825,547,810,352,73,200,4669,1,300,29,2022,0,2576,21930,41373
GUJARAT,BHARUCH,450,155,4,118,0,118,302,259,43,138,0,210,1570,4199,1628,2571,543,830,253,76,264,3672,0,214,24,655,0,3033,17654,34364
GUJARAT,BHAVNAGAR,628,371,12,150,0,150,985,867,118,159,5,786,3240,8643,3108,5535,1746,905,1043,213,346,2624,23,651,438,2231,0,42,40473,65714
GUJARAT,DAHOD,496,181,21,87,0,87,418,389,29,356,12,551,1006,1845,943,902,608,121,65,29,286,4181,0,246,1,328,0,544,9036,20418
GUJARAT,GANDHINAGAR,292,117,3,116,0,116,315,259,56,71,2,335,1626,5897,2402,3495,567,188,492,80,99,3206,17,200,40,1652,0,2169,31585,49069
GUJARAT,HIMATNAGAR,475,148,16,141,0,141,491,470,21,199,3,210,1732,2688,935,1753,665,601,489,118,454,3171,7,436,11,2305,0,2885,39378,56623
GUJARAT,JAMNAGAR,467,269,15,192,0,192,377,312,65,57,13,270,2210,5136,2040,3096,761,435,351,84,151,4899,8,260,46,2806,0,25,34532,53364
GUJARAT,JUNAGADH,536,268,0,142,0,142,663,571,92,98,0,457,2472,6275,2392,3883,1068,728,687,137,289,5924,47,519,92,4893,0,2380,31030,58705
GUJARAT,"KHEDA NORTH",470,118,9,149,0,149,486,456,30,119,0,179,1397,3890,1115,2775,674,464,497,96,205,4269,0,361,0,1817,0,2774,35301,53275
GUJARAT,KUTCH,362,206,26,97,0,97,378,325,53,98,2,284,2337,4219,1712,2507,610,317,477,63,120,4110,15,276,21,2367,0,2351,23964,42700
GUJARAT,MEHSANA,378,281,10,92,0,92,661,585,76,191,11,474,2565,7430,2015,5415,1083,524,694,87,217,9223,15,353,11,2637,0,2114,28546,57597
GUJARAT,NARMADA,173,36,9,73,0,73,60,54,6,29,0,16,202,391,120,271,146,84,67,8,69,1228,0,63,6,107,0,675,5076,8518
GUJARAT,NAVSARI,265,61,2,42,0,42,116,100,16,41,3,93,804,1459,728,731,176,338,139,63,40,953,3,45,5,381,0,0,9602,14631
GUJARAT,PALANPUR,509,298,5,315,0,315,734,688,46,121,0,481,2506,4824,1494,3330,861,373,523,93,282,12298,9,598,13,2474,0,2273,22330,51920
GUJARAT,PANCHMAHAL,627,158,6,112,0,112,546,531,15,256,3,223,1480,3065,1112,1953,553,482,247,47,348,4008,1,367,37,1546,0,341,23069,37522
